Docente,Cargo,Nota_RAD,Unidade,Ano
d277d10075523915b2871ec6e2cc0aae2b1ef734eb12a6dba4be0da3f84a0d37,Professor Adjunto,149.74,FENSG,2018
0df876fb996718f823d9cccb6e12ee0708ab3d4062e29d954ce9bb0eb32b1b0b,Professor Adjunto,,FCM,2018
ec2bb3d69b54de54a12ef4c3d32b9dbce47ddcac5743023e71a9a36cc39e01f0,Professor Adjunto,143.72,Petrolina,2018
9c6bb508370f98f1d1c02ea087bad8859ec1a3072a0aaa7622d0d73484107ff5,Professor Assistente,33.44,FENSG,2018
978b57c25d8e62539e2a7a8fd22d004db73acb5f97e54413db65c060c9a9340e,Professor Assistente,34.68,FCM,2018
c20ebdb291e0ee1aeadfd8d9b12db4ef8ef6be6ed344e5af6fb51818c035530a,Professor Auxiliar,,FCAP,2018
9a901cbfc73368cfea858bd228e310fd982f08f7a6d798e15614622777a9d20c,Professor Assistente,60.1,Garanhuns,2018
35e52dab2a1b9b764f186c23b796aed9a5f80380ebd6b80d8ca78fe1e191345e,Professor Adjunto,170.09,ESEF,2018
1070d15f426fee3df3d08a2fee818a58722021237cad2270ef1dece2a4a65850,Professor Assistente,52.52,POLI,2018
97347eb733ee8bf08411ccc6188993ff2feb97137c2e25a50edf2c5a827d74c0,Professor Adjunto,133.48,Mata Norte,2018
b2774891628eb0aea71f40e1622f245fd1873830bef597abf69229c484aadcf6,Professor Adjunto,166.36,FOP,2018
34f087373e26ff0d7ac40b5f7d3a63aafc7acb33796f453433a4127a95a3e196,Professor Adjunto,178.82,Garanhuns,2018
592fbd2ec62274e78f3e4603342eed9012eba4f6d0187b62feb0cdade470ee73,Professor Assistente,49.78,FENSG,2018
58e89a194ab5c7602fc4dabf2653c0bd7a5870554c642d38cc223ec2e6c198d0,Professor Adjunto,118.96,Petrolina,2018
69e644f52f49cf49ccc5cd6cdc0ac83cdeedc79b05f52034b040ea6d39ff3bba,Professor Adjunto,29.18,Garanhuns,2018
0b28e1c80280b3630d44bdfc17405b3250e6b3950fcc77112f0fbe39fdd7cd93,Professor Associado,150.06,POLI,2018
1b020cc61ba1e0032fcf31d4efef51af17b6a5b672e78ee86a8d3d15ec73527e,Professor Adjunto,21.57,POLI,2018
228690c024badce2f93fb888124ab1a7a4deaee3e96a0725f922d05f5f5a31e1,Professor Adjunto,84.82,POLI,2018
6581e16f572721d6738465119d2a7ab0118f85389050e0aa4164c2077de6f2ba,Professor Assistente,87.94,Salgueiro,2018
09bb20c63d4707f4515cfefea730078d610f4311724385d093653c401ce3d40e,Professor Assistente,144.42,ICB,2018
7d0478f535f7ffc48406f4bfdd44d8a67c02b43a02faab5760b5341f62bb8fb0,Professor Adjunto,22.64,FCM,2018
ed25b8e61ffe5d77e88e859645b9f2d56b6db7cd247c925ad2976ed600fce110,Professor Adjunto,149.31,Reitoria,2018
35b67cfb1515c415dec6671a2010bf1ef24faa0518e5ec635aa7e3cd0640c53c,Professor Adjunto,77.3,FOP,2018
464cad752a305cb96a1dce6ad3503203e02c4db2c6176326244d488d7b0470b6,Professor Assistente,,ICB,2018
3d03ecaaa9df043b67cc6a408e7a15d494b41f0d338ab9f97f3243b6079da9d9,Professor Adjunto,12.59,ICB,2018
d230d25a56073acc2a16fddebb0b4c4bb98a8135fb368533fbfd56d0527c7c97,Professor Adjunto,86.06,Garanhuns,2018
b0cc6de8186b85f20db454ee0f01bf528009269c060d890857a5bd96c20af15d,Professor Adjunto,84.45,FCM,2018
5b9da224024ce0ea543dc28be1c806b915251a2b58a3b8319044cbe0395a13f1,Professor Auxiliar,22.56,FCM,2018
604371bb4d7603e6a1cf465d024ade82e8994e39b20219fc2d16778fa1896771,Professor Adjunto,,FOP,2018
8b9c2e66e648453b5a74e304844c12422a1d4515b6a33c2f8e16ebb531d2ac6e,Professor Adjunto,29.0,POLI,2018
ce1def5d0d9266bc19bb8f473145a596812f1deb9a0c25203b352f58c5031150,Professor Adjunto,,FCM,2018
02b6ac8f1027541ae40b3fc7f37e4ec87b1cab2e14a898d12543d7f494ed05e4,Professor Adjunto,137.56,FOP,2018
a4a1e80690e54125c20e37f6f2e3eed845c6a5f06e5d16e0008f17ef897d795a,Professor Adjunto,48.13,Petrolina,2018
18bf5e7af1cb48da60d4b5ee63b236e696569c3d845d3ae0958ac92e45798d81,Professor Adjunto,,FCM,2018
90a1c76ed7a09016f5029781fd762580c8d61fac9fd1e927ae3e4bfcd3ba8021,Professor Associado,83.59,FCM,2018
5c3775834aaa43ba99b3c756d14dbb9119a387e45fab7348dd813e5796e1c25d,Professor Auxiliar,99.47,Petrolina,2018
dea3ec385de7cb49c548d82e8a442dd92144002b151523166cd39ff3780118ee,Professor Assistente,119.0,Mata Sul,2018
37e72c2650404c4f4289df3f87b2e109e41069dcccd3a0836c6f9364ab21acfd,Professor Adjunto,187.11,FENSG,2018
a3e637ad6a6e1a8623279cd62d58965575aa3a4639f411a390c5ee9979a64cac,Professor Adjunto,216.99,FENSG,2018
73a4e3a637985c45256b9925e931ef465d9a7bb97f7a12b8af5694a59523351f,Professor Adjunto,125.29,Mata Norte,2018
aea39b5a79e577b9bb2bab849ce2f785500ed79c3123e2f462b73bb53cf58070,Professor Adjunto,128.3,POLI,2018
2661e48b22fe4f5c4f0d700cf7bf721831a5296243f050612196c82e4ed44c2a,Professor Adjunto,293.7,ESEF,2018
7555929a82ba4f41afc6d58f9aa2a43bc6a2c9a06d17c190383fedad9a8315a2,Professor Adjunto,143.57,POLI,2018
11e1bc704d27c498b8ef52ea2dab119d6b61fc5fa7146d35611d0dadede04f70,Professor Assistente,,Garanhuns,2018
6834b4055bbcdaf564356aa418769934d45d3dab85f27a73946fcb1113089779,Professor Adjunto,102.35,Serra Talhada,2018
2107ee6ded9cf594feabee22f15d3a3527ebd2945a24a279560106e37499220d,Professor Adjunto,267.19,Mata Norte,2018
c12f3b02c3250c4b7965338e9caa65a32ad88a76ab0037083826a54f25b1a52a,Professor Associado,233.52,ESEF,2018
6d301180cd75e3c9d061eb62a4e1f79f5d2daca4a09acb2f07b1762d6c295c63,Professor Adjunto,37.55,FCM,2018
cdc6dc22d0997ec9ca13b727aad92bf91ec62db02debf84303a68b4c72eee974,Professor Assistente,17.53,FENSG,2018
507e9ea42957eca280df861d8acc370919e88d03317aad8a873bf1dc38e6d301,Professor Associado,139.1,ICB,2018
47c1ccc4bfdd38470916a28be309e718fdb344a4e7e8352334a24e097229a672,Professor Adjunto,93.63,FOP,2018
dbc90964bb6ba4b0eb9e25baa8207e0484eacacdb0f03b1d5da3692d7d5507ae,Professor Assistente,180.96,POLI,2018
ccb420956517b04908c6ec2e8992b7bf1364a8faad7f9fddc3cfe5cade12c9f5,Professor Adjunto,158.59,POLI,2018
ba54e8cd4b3e5373622db094c3f631255fc77c90a802ce96f5adde00caa46900,Professor Associado,220.37,ESEF,2018
6474ceb2fc21a6dc8befa23bb08ddaad66ebee29e4f27b36ed4f12b54bcb982d,Professor Adjunto,100.61,POLI,2018
449422f6e4be89cb6468f8cc3de6a2d1909bd5f4dd8865851152e2d63e3330bd,Professor Auxiliar,,ICB,2018
88566b1c6aa174206c597e8bd32bc07c787f68d7694200e63134fbe053b6b226,Professor Assistente,99.48,FCM,2018
29a3d80a7c1e62d2499e89ef560232c3f5d7d073cb01c5ef0580b56c0609ada7,Professor Auxiliar,,FCAP,2018
6ae9c0f868ac7bff9fc6d346eff0cc87ac64865a9b47dd1b220fe53bfde063e5,Professor Adjunto,227.17,Mata Norte,2018
daf47dd5ec11414eabc473bd15f243fb24d2c71ef582d45148155206245ce002,Professor Assistente,21.33,ESEF,2018
352976fb118945ddab2e87920aaba8ef0b8b653b1cf1cf561b03efae8aad9639,Professor Adjunto,17.1,FOP,2018
8c2d926516aa276aead31eb878ccb118d4d2427453262e3b012d91a53ab604a9,Professor Adjunto,27.41,Arcoverde,2018
4873e01fca8cf7eb682f5d09dfe07820972ff89a7dfdcc1aa2fc4a04685adb6a,Professor Associado,172.81,Reitoria,2018
e689fb3f16ae1ae9de9d93b0b523f5b8b38a4afa3b34293679f9f6dd924b43e0,Professor Auxiliar,,FCAP,2018
d2334a254b1b4ec29c6554ba25a8f9fb6830828d9fe47035bfe32385e8566463,Professor Assistente,44.12,Serra Talhada,2018
33c980fd5429eeafd23441fcf51cec8d5cd88af7bfdeb23ca313263927490c0c,Professor Associado,184.22,FOP,2018
d38b65b59079ac146381f46ed77503eff359f93305478512366085eacae846e6,Professor Adjunto,193.16,FCAP,2018
886359a0e6d7d6554327ef21870c583c3a8ec9fc586a13cd32ef8b94b241d098,Professor Adjunto,,FCM,2018
5d8ffc5695fce3f7dca9a94c6f45ae58acdd03834bde0aebd5f14b22221f873e,Professor Adjunto,91.31,Petrolina,2018
32d5def7bf8695a7b181f6b7d8496c6fdf516697bc9891390072b0410da5bb5d,Professor Adjunto,99.82,FENSG,2018
ef440db4fc39fcfa6729c690d1cb35c0c2b9d89256f5277199f169d223feaa83,Professor Assistente,29.28,Petrolina,2018
b1b8bb8349d0a16cdd559587bfcff5b6a192821cabe7b4896651fa5e156915d3,Professor Assistente,168.44,Mata Norte,2018
a6e6684c7a8bc8f4d7b74a4a17ebed8eeab7474bf40db80cd3487bf88126e759,Professor Auxiliar,,Reitoria,2018
de76ce5dec2ce460873171e7b11ff530f1efc2fcf0d0aace72658763811f21ce,Professor Adjunto,214.32,FENSG,2018
b0f0a7ac5c91346f53dcd4df3fe3caafa8e143f318aa4ed6eaaa80886640eaca,Professor Assistente,56.96,FENSG,2018
0da7e06606a4bc4df51be408e5f2df6c3bdfec33df383a3ce7e116fef940f9a5,Professor Assistente,109.53,FCM,2018
e415df7fecd7da4a63d9b471987057152c0ac0f62aaec12a76171198aeabacdd,Professor Assistente,36.57,ESEF,2018
49329aab302090e298e5ecebee34ab220357288ff84655ace478944e0ace02a9,Professor Adjunto,149.36,Garanhuns,2018
fd7b4db4afaf871bea5faa3b9783f45c87a8487c737211276e511a4b47453970,Professor Adjunto,35.75,ICB,2018
9146b662a9a7983d74e075dcc48a00c308e110b67b253d07b85440dfc1af5284,Professor Auxiliar,,FCM,2018
751f12eaad148f5a508eb9740d592fe7445569a3dc77c7ac73c0720d2c7f3342,Professor Adjunto,68.66,POLI,2018
ea6809a61f344c5d0910981a88821fd070cab033e970ba3ebd3419124783d6fc,Professor Adjunto,222.25,Reitoria,2018
0c1aaffd586b54c4f07cc4b3021427df0cda79ef32a9d738a70748247810b7d8,Professor Auxiliar,16.78,FENSG,2018
0b9bcd321180f2c0747974d6b4d170551643e64b72a2d8708e9de0c9085e92b7,Professor Adjunto,149.79,FENSG,2018
9a77d5e1cebc6d7b7452808fdadc35a64cfd4b2be403e3038e094e5359e26fe1,Professor Adjunto,388.44,Mata Norte,2018
ceef1d7cbe2c46c13aed88e30682823153d4be24543c7861ef853ca7103c4ad2,Professor Assistente,33.53,Garanhuns,2018
45833a85031021415cae729d916f4f3d99a34cc5ad85da7fc5673cd90d508bbe,Professor Assistente,,Petrolina,2018
b5966728f53a2d0b744fc912826f84988b05ed9ca34347f7dc4d7cd75217d66a,Professor Assistente,17.71,FENSG,2018
256dfce9eaf8f73cb76658db9b196fe9b96e99fb306f24cb1fd971ee9ec418d5,Professor Adjunto,150.98,POLI,2018
6a6702221c9ed1cd243eae0819dddb31ef5abdbcd9558b70c501fe8b72765a46,Professor Assistente,,FCM,2018
7f84f4bb19637167443af67b7b669bc8a7430cc2ddb7f68f67b1b6ff8c249bf8,Professor Assistente,92.42,FENSG,2018
bad084faecb24faba289845dfabd00720ef023d59961186b0101a15964559d54,Professor Adjunto,222.11,Mata Norte,2018
d4f2e070896c17827e6b167176332097aa89c08ad13164639b5756dc291f5af5,Professor Adjunto,31.23,FOP,2018
38ad6a70e1ba57f31f47d85f207996535d0070fbe3cf135bea74def2b8c05e4e,Professor Adjunto,,ICB,2018
dbe8b95deac48d2e91c3ec3f3a50b4a2f43877fbb3802212934e017d36a8be89,Professor Auxiliar,,ICB,2018
8890337287af884d801b9ad07d9c8a9c5bfe914a1ff74fa6fbf4c94fb5abaf45,Professor Adjunto,160.6,Mata Norte,2018
81f984302c5d665fe80cd1b1be44ceaecbfad832145eba7b19897680d5c57c26,Professor Assistente,93.88,Petrolina,2018
85996eb74a63a47b50d7c1b4c22d7247bc707a9fdfed738dec73b84426a8549f,Professor Associado,139.62,Reitoria,2018
dab9a5eb25869156b821b73823c9ba8a653586d4d1598e6a1b845b1f4e78ef74,Professor Adjunto,81.02,FOP,2018
788659e5563b7920e2ccac809e791c8fb440174813d0507f6d481e719b488982,Professor Assistente,,ICB,2018
b1ae50b62ca031c5c2c81aca66fe8fd95ad229bbc9a9913acaaddf60e7126406,Professor Assistente,103.49,Petrolina,2018
682b02f04ac98f2fe35ff1840a6f246baa7ea2eca3059463a9843fd6f958f4b4,Professor Adjunto,49.77,FOP,2018
8885e388f5efcf43869d81d1923aa09f774fd170aa32a89ad60c57d700712270,Professor Assistente,75.54,Petrolina,2018
48e0fe5d5e31bd47c41173af869ebe8e726e78fdb2a6a98f869989a82c48e90b,Professor Assistente,103.62,Garanhuns,2018
b6951ba2bfbf342cbaa56060698ff19a9b56884eb0ce2fac80f6c734191535f0,Professor Auxiliar,,Garanhuns,2018
b56f459e5ba56efa61c8a03ef61556cc0b850453724847c687ee238743d10f3e,Professor Adjunto,94.21,FCM,2018
b1fdfe6015ca9137c2486b424471a6942935ecac44ca6e0a990e882e9b3975f6,Professor Assistente,34.91,FENSG,2018
4bf5fa7e63f8897221f1691f0aebd70005d901f07cc9da0a92281f049c303e44,Professor Adjunto,35.39,FOP,2018
90ab0b71597a8b93c997091a85f9de8c3e68990d9951fa2bda8c0f11631a5d58,Professor Assistente,159.29,Reitoria,2018
7969bccf28d812b95c82208e3d85c634178d174a88840519d646316907bae0b3,Professor Adjunto,141.51,POLI,2018
4516115adea3b7d059fdff2575e6a2afc5e749cc82ecec4013e03542346d4b7b,Professor Assistente,125.84,FENSG,2018
fc0d443aeb0187e6905eb9d2073e49ff7f06f3a62bbc1c6fe9e1f329a9e1580e,Professor Assistente,,FOP,2018
9eba3cc15e49a7d8dd3368d80eb8bedb2133f8412ba7bf58f13964c8678aee6c,Professor Assistente,42.34,Petrolina,2018
6604dc85526bda449bb6e6bf8b928f1910390bbeab3a86ad2ec422818858b07e,Professor Adjunto,126.26,CISAM,2018
dafd4e308b7b1adaf7f2d3c969294ca5c756cd4cf00c46a0256147e859166393,Professor Adjunto,21.1,ICB,2018
0e5fefbac8e92946345f1c1f6d0e173fcb90f3167eb872d70f67595964d7840d,Professor Adjunto,79.22,ICB,2018
3078e98f1d7301e27210ffc96a36b72b4cfaa992335c2c40370f12a828a858ac,Professor Adjunto,141.81,Garanhuns,2018
7c1a6ab06c88b940030ee6fc27c7c1b8e9c018562e999bfb74ad7dba5ce8c9a2,Professor Adjunto,169.75,Petrolina,2018
de5234b6d232fcb064af0e749022f72383225b4efceec5f28be33951cfed67c0,Professor Auxiliar,32.66,FCM,2018
84d8500ff1a4dfce50d937a5dfe2e3639e6c205c39c4b62d420bf12eb66f0929,Professor Adjunto,78.3,FOP,2018
b4a932ff043c32a8c1219124c9c7eb9855c59507d74fdb98324f55c8c02fc3bd,Professor Adjunto,45.2,FENSG,2018
f353c686715b6865f123e975accff96f39a9c1ff55c0afd01af5302179a98fbb,Professor Adjunto,161.72,FENSG,2018
581baf7ab6752f8ab83b9541e0eba74aabfff428e11ef96181f927e4d3fd61da,Professor Auxiliar,57.23,Petrolina,2018
ea61db82e12925d8a894626b2fa312911eacd16e9e99dfdd2bd112c6eae7162f,Professor Adjunto,138.19,FENSG,2018
a891647b3ea4efe748d45eb1b01ce9b8c09aa3625c87522e610502a69cef6ac9,Professor Adjunto,236.09,ESEF,2018
d300e7b8468f438c36517d5ad267fe11639489c68ce44a3a2b10631772132f45,Professor Assistente,66.44,ICB,2018
bc4c54e3325704d82c561aee4afbaf1174efe072005fd3da57e54bbd57e488e2,Professor Associado,262.52,Reitoria,2018
b5726f925103dc3fa948d2b2a6a3ba45857b2218db384b7c62892e31b608d1ce,Professor Adjunto,26.09,FOP,2018
7b5942b82fdbbbfa5047c775d553eb78ed8e636483907692aa2bee45b7a87fa0,Professor Assistente,76.12,Garanhuns,2018
af83debb674c7ad0c8a18ced68b9cebc24116cc43170ab88a8e8aac803af0e09,Professor Adjunto,93.82,ICB,2018
58dc3aa67dc17586ea32657419784984e21cf40592746a81b08ef1e924d05c25,Professor Adjunto,49.58,FCM,2018
55bcd88e8a8466c4166886f00d8d7d542fb16103f831bd362189f064166ac573,Professor Adjunto,,FCM,2018
a2b33320fc1c6963e352ad1e79177072cc134a0fdef717fe23d418dc65554532,Professor Adjunto,67.74,FCM,2018
0d4d8880989080ab6d9f14f7a305a17e9cafed5dcfd3d3135f74c333f2fb796d,Professor Adjunto,145.14,FCM,2018
777ab79fb13ca6861fc2adb04c295a39d44f174b098dbbb2047132877b2be984,Professor Adjunto,328.72,Garanhuns,2018
7fbcb23b34087f072e6fce20fd0f0c97691f5c495a242a803b729eb37d07181a,Professor Adjunto,34.41,Mata Norte,2018
d2d4a4231fe8df6aef78ba42eca6a74fd914602385aebcb1be0e8622a60f040e,Professor Adjunto,39.28,Petrolina,2018
347acb985667fe7901e34707250f038e86b6716b74cc6da5c0bf5414b4de1211,Professor Assistente,,Caruaru,2018
0d0ef77fdb0e3a69d6bf55ba76eb6f1f5bb88dc12ce8da14e5d3c9fb25d04b8e,Professor Adjunto,100.4,Mata Norte,2018
5b301d6c76ba2df735c2e26ac8fcbbc5c1fa61e8f7b6e4992b1b50a293784a0f,Professor Assistente,54.9,Mata Norte,2018
544a677765e00c06e38f208afcd6f0ff4751f95bc0e50392c2aa599ae260643c,Professor Associado,159.44,FOP,2018
6f2f0f25ddbc020f772eac64934abf727161e84b2af4119c27ff77ef51f51928,Professor Adjunto,,FCM,2018
3820446888c0e91cbe38d0b3f4ab5ea4ce96cfb1ab680cd8f2f8cc81df4c7d3b,Professor Adjunto,138.35,Petrolina,2018
942363fbe2eaba70016e77179130bab0b00e9f694838c320f801a1d3ddd307b8,Professor Adjunto,78.04,Garanhuns,2018
204950cc87d50c8688cb73e7ce949d5e3f9781ccf4ed07655ff57fb4235372f6,Professor Adjunto,64.03,FOP,2018
8a63bf5b8cb12567d686097ebdd64a9d7901360f80d4b96fb332539a282e3cd0,Professor Assistente,,POLI,2018
2ffe8f96b0b018f69992f1c9704f2815191d0832aaec1aaf7aa6ecedf78a08cc,Professor Associado,250.93,ESEF,2018
ff0be8d2dfee1e4cafe3a0b0d285a0b0151f50b5b22e115f7f9cfddfc66603ad,Professor Adjunto,76.15,POLI,2018
7b59fe24106c06b22d698353bc07f3f18727a6a9e1e0422bed4ad7b8ddc83b57,Professor Adjunto,75.44,POLI,2018
7819f9a3bd4fa344428306d6cce8e61b648d6b04646f46f21c8f17afb8ec9f47,Professor Auxiliar,,ICB,2018
7d64b4848399334ca3b3eaedfe1e983f3e83d9dae86fa3b7c012f70cc9e32ff6,Professor Adjunto,97.65,Caruaru,2018
68a75a89fe744832b7cf22f6cf30bf05f11331a2933c34c54b29492f340aa8f9,Professor Adjunto,137.01,FENSG,2018
75e5441a4cf226d2149d45f5609dcce0cf4dee3fad1dd14db54390cf0f772cba,Professor Adjunto,218.89,Mata Norte,2018
23a3e9eb6cf73d0fb77b3fe622b09bf56896851924d4c33ac8a56ddbf19f6614,Professor Adjunto,130.54,FOP,2018
280d1e40032d637f45e7ad9338b1e19912502769bb0b7955e1e0bc6d4421c629,Professor Adjunto,82.57,Reitoria,2018
0b16153518c892b742128e1dd80f99119424965803ce5f365de202b09de7d050,Professor Adjunto,71.98,ICB,2018
ced1c032cdc149cdcdeb9e84df6727fba45692e9ec586747c5e07d9babf1c6a1,Professor Adjunto,84.76,FOP,2018
23262259fb49382dc13270bfdd680ec574fa5e8f94184f5b73f95d92c6a32e07,Professor Adjunto,,POLI,2018
4181f2288de14f1500fe6f40a3486a0c7e5a7b751903a833ecda6f47ffa8c4a4,Professor Associado,219.77,Mata Norte,2018
eb93d0515d89956624587b9af2f1a08dc3e35df5cb96c056222742f8f9949f1f,Professor Adjunto,70.32,ESEF,2018
ee42d879467489860f50f7b282b9130976fe5e68f53b572b7f95725ead24ee8f,Professor Auxiliar,313.73,Petrolina,2018
8a17d9b05433db3379e53dd5e334029c3e8746babadce20ef0ef67375f7a635c,Professor Assistente,89.75,Petrolina,2018
cd79d166666eedf2db169ad32579104768993942689294a5c5d0e25d32a9512c,Professor Adjunto,34.93,FCM,2018
3743112fdd31fb726913f1298555a109e93dd9796f5b6955e7a506e56a31cddb,Professor Auxiliar,31.49,POLI,2018
4852b69bbe2040eadbdd47ec945923596fac6ad8299fa3a364efcc67ef442c6f,Professor Adjunto,93.76,FCM,2018
c3dd42d3a8fbbe93b30d7b56761c24024848ce10bf5e4966a15c5325565df833,Professor Adjunto,80.08,FOP,2018
fbe38737300b15bcd0676efdde340ee9bfd1dc43bfa64fb130c046a75f374261,Professor Adjunto,137.67,CISAM,2018
b3570e9ab2bae8ee52520f23743631bc7fd7b92eb9d48e07562a2a706525e0ee,Professor Auxiliar,,Petrolina,2018
916153ff954ce2704c2bf7f2a08d8965a332a54f450df61fd96d4a51908d0672,Professor Assistente,120.77,FCM,2018
1931b3ddc77abe9649c68fb14175a404080fe309e363b685ccdf38a864c3db27,Professor Adjunto,9.01,POLI,2018
64cff167511a41871494a405d3dcf06e1011c614f2214ffa0ee7f106c0308917,Professor Adjunto,80.42,FCAP,2018
bd00a81a963aaf27df86d9dd51eec94bcbd4329a42d4342f2b0ceddb92015594,Professor Assistente,,FCAP,2018
3e8a1f8c7b7a0d4f70c17ad7729d74297c3a1f42eebc97cb0fb31f0c88edc62f,Professor Adjunto,146.0,Salgueiro,2018
5a85ec31de69574d33724885f973f78e1c56ff25d744270b1f994fff51c32189,Professor Adjunto,83.04,Arcoverde,2018
d560c60ce76f1658f3425373f7e900e7a2568108ecd618b6c422868785e8973c,Professor Assistente,40.67,Caruaru,2018
96ebdfb607c8acc3d0fc9eac0cad624fd3ee39b5ad6720854718c68c8e24f57b,Professor Adjunto,52.35,ICB,2018
98de8ab14f28cfbb7b0425a3c057ad3afe7acf82d1994311ecce6c30a738b347,Professor Auxiliar,30.44,Serra Talhada,2018
e4b3c37f2fc917d4a487874139ffce5cafe4516030f51ade0fcdd4f78cd19e27,Professor Adjunto,81.85,Mata Norte,2018
611310f8805d286d7c03a0450bfc9c1892432a1e47e1337ea175d7c26f7b6574,Professor Auxiliar,58.44,Garanhuns,2018
91452a63fb336877dd1e1ecf3ba68e817de47d76f4a64e1a0c0cd20a07de568f,Professor Associado,148.84,ICB,2018
c770ab1a135963ea3fe10ea6eec4ddd6ee2e74fa3f6d4afd941e1c78cf52e584,Professor Adjunto,119.21,Garanhuns,2018
e4dd737766f7fa2733427917a1b497ad095c589210681c799dbf359ea30d11e1,Professor Auxiliar,90.17,ESEF,2018
3f9a3eee1fa714efab31dc7c794f8f58c3a8d12bd8dec1b22b7d1ddfdec0956c,Professor Adjunto,192.26,Caruaru,2018
75f61f4031443d1d202cae8af1bc7ab3121d3ef617e15b42b7c409534457ca57,Professor Assistente,45.66,Caruaru,2018
492ba2ee4f1e26cd1f5880ee4a0031a0c48304c1c7902ccc18044baa03f297de,Professor Adjunto,0.0,HUOC,2018
fafda4066cc53a9073a6862261496c131050944c157c164b0c6864bf0ecd0b13,Professor Assistente,88.2,Caruaru,2018
639a0be7593ec36d0051be868dfc00d5980f2ac25582951e4aa9b86d11f54d35,Professor Adjunto,161.76,FCM,2018
48290810896411601b39f2a6b267cdc4988b662e0c9d6dc4ebb782be480acb88,Professor Adjunto,191.2,Petrolina,2018
daa94f0fafb33a3640dd4b5039086ead5dd393daa4115ec655580932c8c18a2e,Professor Adjunto,26.46,POLI,2018
2f3788d12673c8880e40bbdc68154bf9b9112a8d6820e6c1f3008a387c463560,Professor Adjunto,18.6,ESEF,2018
f089c07f4b67207622d6e603f856c5d7972a327b12871fbb8b225ce2f23ac3c3,Professor Auxiliar,77.49,FCM,2018
847de907803491bade659c99ab4a08d5ff1d9f8a0f5d3d67087035b40a5a92a9,Professor Adjunto,79.67,Garanhuns,2018
0a715770f08bccb75b801e6b5b0d8324e188c1f6b6588e2edd6ffa15a9561ffd,Professor Adjunto,,FCM,2018
e0391811389d654b824ac3d7c3796a7214d5e24e4e84e0cb2f8a266c5f4b8fb1,Professor Assistente,74.21,POLI,2018
25894293996099c354251223062990176206657195a226ff7990e86ff388ebad,Professor Adjunto,,FCM,2018
22fbd779c8f39b0bb95c57b0f887cfe32177d60967aed977a7dbd9a3da820c0a,Professor Assistente,48.71,FCM,2018
11aeacfd61859f67dfd053b52191ab3ab348bce5af9bf2fb67fb53140473adf1,Professor Adjunto,18.32,FOP,2018
caafa23ea9f3ca780e6ce5cc664cf3e99d414b807927f760a75ec2c0eaf07442,Professor Adjunto,56.43,POLI,2018
9a3e4bdbfd7af53fdce33adc2103ca1ef583723aada8b91634249a6b2cbe9825,Professor Auxiliar,23.5,FCM,2018
1644fbb86eefd268093cbbedbef1ba2bcf36bedd0d67ea7642c1305dbf70936e,Professor Adjunto,87.6,Reitoria,2018
522be0d5f251e8c3dbdb9a97f06b81249239b2bf3588a1b0c2449ef06a3d116a,Professor Adjunto,14.13,POLI,2018
dce72eeb83a7eb4e797e851614dd25637e57e95100bb41cadc02a3a882a6adb6,Professor Adjunto,33.89,FOP,2018
a19ee226e378e0564b3c9f0d76214412e6d224ee70e2dbd41d49a9cbd3ec84d8,Professor Adjunto,,FCM,2018
d2ba388084c4a8463d2bd0835931a072f48b208d4731ee7b27eac01a9613e837,Professor Assistente,78.69,Garanhuns,2018
d8e59baf97805d9c1f86e090bdacc48f8a7292e7f4a50f5e27c389da5c7206bb,Professor Assistente,,Petrolina,2018
240f23f3ee6bb77437370b067f23acd1da622993fb05a1a40001e55dc353a402,Professor Assistente,54.69,Serra Talhada,2018
77b0de4af64e23a9a460deaaef41e691ccd6a93fc96be3220eeee94b1b587745,Professor Adjunto,54.56,FOP,2018
8ed0b8bc623e494d20c6ecd780f530a73fc30bd4793697b07cc64502f9df18a0,Professor Assistente,89.08,Petrolina,2018
5dae8f24568e41db6e05b7d3df4fac6804110d710aa9aa54a1f5ac59649ddca9,Professor Assistente,109.86,Petrolina,2018
0bf90c7d081e4cefb14cae66a0b4fb23db09e4a97b6cfe0d539ee739734e89f7,Professor Adjunto,46.44,POLI,2018
0da4aa130d93f2e1de7308f8845d86ebf85fd8278bd7890f0ab5330d30bf9a65,Professor Assistente,13.11,HUOC,2018
964df3158c4a429aa3cf386ce6c068f110931a9065ee22f5ffe3416ace1f550d,Professor Adjunto,195.65,Petrolina,2018
c8075eb40d9525119dd55dc1a1c836362cc15bb70a3b1c8839068f750ce0b9de,Professor Assistente,110.33,FENSG,2018
82d697c9ac54c9ad0d56777ec51405023a5e300780b2d6a9fd160273a35a6d18,Professor Associado,123.08,FCM,2018
a64713b83c7aa3644e07284555a6893b13fcce599f13b60ad76d5e00e6dde49b,Professor Assistente,137.7,FCAP,2018
6f11b2ab4780e25b0f810301ae70ed60fcfabfc4515f009fb58a8829ef6d24de,Professor Assistente,73.14,Garanhuns,2018
ebe3682394f1f1aa30d38830b75515c2a918999d0b9f9420c340f8e16297fb08,Professor Associado,214.76,FENSG,2018
2b415bb8602a2402b16acc9820c2d08701c839ad3ecefd039702d52ed9643aa9,Professor Associado,118.4,FOP,2018
fff2579ddbe7fe69c36823fc4886a70dbd9be1d34d36b4c91e4d6286841da6f3,Professor Adjunto,,POLI,2018
